117,1학년,전공선택,7419072,스키,01,1,사범대학,체육교육과,체육교육과,김현주,"수 08 ,09 [E1-2-234(81-234)]"
118,1학년,전공선택,7419097,배드민턴 I,01,1,사범대학,체육교육과,체육교육과,송주호,"월 05 ,06 [E1-2-234(81-234)]"
119,1학년,전공선택,7419098,핸드볼 II,01,1,사범대학,체육교육과,체육교육과,연나현,"화 06 ,07 [E1-2-227(81-227)]"
120,1학년,전공선택,7419652,체육철학,01,3,사범대학,체육교육과,체육교육과,김지연,"수 01 ,02 ,03 [E1-2-227(81-227)]"
121,1학년,전공선택,7419656,움직임 과학과 AI,01,3,사범대학,체육교육과,체육교육과,송주호,"화 01 ,02 ,03 [E1-2-227(81-227)]"
122,1학년,전공선택,7437056,동양사학사,01,3,사범대학,역사교육과,역사교육과,양진성,"화 06 ,07 ,08 [N18-108]"
123,1학년,전공선택,7437087,역사와 역사교육,01,3,사범대학,역사교육과,역사교육과,김보림,"수 02 ,03 ,04 [N18-111(64-111)]"
124,1학년,전공선택,7437088,한국근대사,01,3,사범대학,역사교육과,역사교육과,허태용,"화 01 ,02 ,03 [N18-111(64-111)]"
125,1학년,전공선택,7437091,동양사회경제사,01,3,사범대학,역사교육과,역사교육과,김승욱,"금 06 ,07 ,08 [N18-111(64-111)]"
126,1학년,전공선택,7438044,자연지리학및실습,01,3,사범대학,지리교육과,지리교육과,김종연,"월 01 ,02 ,03 ,04 [E1-2-430(81-430)]"
127,1학년,전공선택,7439057,시민교육과 사회윤리,01,3,사범대학,사회교육과,사회교육과,최재동,"금 02 ,03 ,04 [N18-314(64-314)]"
128,1학년,전공필수,7439065,법학통론,01,3,사범대학,사회교육과,사회교육과,손경찬,"월 04 ,05 ,06 [N18-110]"
129,1학년,전공선택,7440222,정치사회사상개론,01,3,사범대학,윤리교육과,윤리교육과,조일수,"화 07 ,08 ,09 [E1-2-311(81-311)]"
130,1학년,전공필수,7445009,물리교육자료제작 II,01,1,사범대학,물리교육과,물리교육과,오원근,"수 08 ,09 [E1-1-327(82-327)]"
131,1학년,전공선택,7447002,일반생물학및실험II,01,4,사범대학,생물교육과,생물교육과,조성규,"금 05 ,06 ,07 [E1-2-405(81-405)]  금 08 ,09 [E1-1-241(82-241)]"
132,1학년,전공선택,7447002,일반생물학및실험II,02,4,연계전공,통합과학교육전공,생물교육과,이재권,"월 01 ,02 ,03 [E1-2-327(81-327)]  목 07 ,08 [E1-1-241(82-241)]"
133,1학년,전공선택,7447083,임해실습I,01,1,사범대학,생물교육과,생물교육과,김대재,"월 10 ,11 [E1-2-405(81-405)]"
134,1학년,전공선택,7448005,광물학,01,3,사범대학,지구과학교육과,지구과학교육과,이동찬,월 02 [E1-1-439(82-439)]  화 02 [E1-1-439(82-439)]  수 02 [E1-1-439(82-439)]
135,1학년,전공선택,7448015,일반지구과학및실험II,01,3,사범대학,지구과학교육과,지구과학교육과,이성재,"월 07 ,08 [E1-1-439(82-439)]  화 05 ,06 [E1-1-439(82-439)]"
136,1학년,전공선택,7707036,인간행동과사회환경,01,3,생활과학대학,아동복지학과,아동복지학과,김경은,"수 02 ,03 ,04 [N18-216]"
137,1학년,전공필수,7707086,유아교육론,01,3,생활과학대학,아동복지학과,아동복지학과,신나리,"목 02 ,03 ,04 [N20-1-121(62-121)]"
138,1학년,전공선택,7716049,인간공학과 디자인,01,3,생활과학대학,주거환경학과,주거환경학과,이상운,"화 06 ,07 ,08 [N18-218]"
139,1학년,전공필수,7716067,주거론,01,3,생활과학대학,주거환경학과,주거환경학과,최윤경,"화 02 ,03 ,04 [N20-1-217(62-217)]"
140,1학년,전공선택,7716068,주거사회문화,01,3,생활과학대학,주거환경학과,주거환경학과,이상운,"수 02 ,03 ,04 [N20-1-112(62-112)]"
141,1학년,전공선택,7716077,색채와 실내디자인,01,3,생활과학대학,주거환경학과,주거환경학과,조은수,"수 06 ,07 ,08 ,09 [N20-1-112(62-112)]"
142,1학년,전공선택,7716094,주택 및 실내디자인 CAD,01,3,생활과학대학,주거환경학과,주거환경학과,황지현,"월 02 ,03 ,04 ,05 [N20-1-216(62-216)]"
143,1학년,전공선택,7716094,주택 및 실내디자인 CAD,02,3,생활과학대학,주거환경학과,주거환경학과,김홍준,"목 02 ,03 ,04 ,05 [N20-1-216(62-216)]"
144,1학년,전공필수,7717002,소비자의사결정론,01,3,생활과학대학,소비자학과,소비자학과,이아름,"수 07 ,08 ,09 [N20-1-413(62-413)]"
145,1학년,전공필수,7717079,소비자재무설계개론,01,3,생활과학대학,소비자학과,소비자학과,곽민주,"화 06 ,07 ,08 [N20-1-413(62-413)]"
146,1학년,전공필수,7718022,유기화학,01,3,생활과학대학,식품영양학과,식품영양학과,이상미,"월 06 ,07 ,08 [N20-1-313(62-313)]"
147,1학년,전공필수,7720003,인체와 의복,01,3,생활과학대학,의류학과,의류학과,한현숙,"수 02 ,03 ,04 [N18-208]"
148,1학년,전공선택,7720004,패션 일러스트레이션,01,3,생활과학대학,의류학과,의류학과,권수희,"화 01 ,02 ,03 ,04 [N20-1-410(62-410)]"
149,1학년,전공선택,7720004,패션 일러스트레이션,02,3,생활과학대학,의류학과,의류학과,권수희,"화 06 ,07 ,08 ,09 [N20-1-410(62-410)]"
150,1학년,전공선택,7720038,의류소재기획실습,01,3,생활과학대학,의류학과,의류학과,이유진,"수 06 ,07 ,08 ,09 [N20-1-418(62-418)]"
151,1학년,전공선택,7720038,의류소재기획실습,02,3,생활과학대학,의류학과,의류학과,김여원,"목 01 ,02 ,03 ,04 [N20-1-418(62-418)]"
152,1학년,전공필수,8005020,수의생리학및실험II,01,4,수의과대학,수의학과,수의학과,이현직,"금 01 ,02 ,03 ,06 ,07 [E12-1-a105]"
153,1학년,전공필수,8005021,수의세균학및실험,01,3,수의과대학,수의학과,수의학과,"도경효, 이완규","화 05 ,06 [E12-1-a105]  수 07 ,08 [E12-1-a105]"
154,1학년,전공필수,8005036,수의조직학및실험II,01,3,수의과대학,수의학과,수의학과,김대중,"월 01 ,02 [E12-1-a105]  화 07 ,08 [E12-1-a105]"
155,1학년,전공필수,8005058,수의생화학및실험 II,01,3,수의과대학,수의학과,수의학과,"정의배, 최경철","수 02 ,03 [E12-1-a105]  목 05 ,06 [E12-1-a105]"
156,1학년,전공필수,8005067,실험동물의학및실험II,01,2,수의과대학,수의학과,수의학과,오한슬,"목 01 ,02 ,07 ,08 [E12-1-a105]"
157,1학년,전공필수,8005067,실험동물의학및실험II,02,2,수의과대학,수의학과,수의학과,오한슬,"금 05 ,06 ,07 ,08 [E12-1-a108]"
158,1학년,전공필수,8005144,수의발생학 및 실험 II,01,2,수의과대학,수의학과,수의학과,현상환,"화 01 ,02 [E12-1-a105]  금 08 ,09 [E12-1-a105]"
159,1학년,전공필수,8005630,수의해부학 및 실험 Ⅱ,01,4,수의과대학,수의학과,수의학과,남상윤,"월 03 ,05 ,06 ,07 [E12-1-a105]  수 05 ,06 [E12-1-a105]"
160,1학년,전공필수,8006007,동물행동학,01,3,수의과대학,수의예과,수의학과,박경미,"목 01 ,02 ,03 [E12-2-113]"
161,1학년,전공선택,8310107,핵심생물학,01,3,약학대학,약학과,약학과,임기환,"화 01 ,02 ,03 [N7-303]"
162,1학년,전공선택,8311112,핵심화학,01,3,약학대학,제약학과,제약학과,현순실,"화 05 ,06 ,07 [N7-303]"
163,1학년,전공선택,8311113,핵심생물학,01,3,약학대학,제약학과,제약학과,박한슬,"화 01 ,02 ,03 [N7-403]"
164,1학년,전공선택,8311139,약학개론,01,2,약학대학,제약학과,약학과,노윤석,"금 02 ,03 [N7-303]"
